time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
595,26,0.2906,0.4781,21,0.4424,0.8743
595,27,0.2859,0.4781,42,0.4001,0.7485
600,0,0.8,0.9469,6,0.7542,0.819
600,1,0.7819,0.8906,6,0.8192,0.8548
600,2,0.8375,0.8906,3,0.8413,0.9143
600,3,0.6773,0.9,3,0.8618,0.9062
600,4,0.65,0.7406,9,0.8521,0.8916
600,5,0.9125,0.9938,2,0.4876,0.8378
600,6,0.8219,0.9281,3,0.8716,0.8966
600,7,0.8563,0.9844,3,0.6109,0.7857
600,8,0.682,0.8906,6,0.8431,0.9182
600,9,0.6781,0.975,3,0.8058,0.9244
600,10,0.6281,0.9938,2,0.4318,0.8636
600,11,0.7992,0.9094,3,0.85,0.8966
600,12,0.3188,0.4125,36,0.6706,0.8115
600,13,0.3337,0.7125,9,0.5597,0.9022
600,14,0.7078,0.9,3,0.8947,0.9062
600,15,0.625,0.9563,6,0.4204,0.6897
600,16,0.3234,0.4125,33,0.6551,0.8245
600,17,0.5203,0.75,14,0.8332,0.8414
600,18,0.4359,0.6094,15,0.6603,0.88
600,19,0.4875,0.7594,9,0.8519,0.8831
600,20,0.3375,0.3844,33,0.8055,0.8546
600,21,0.15,0.1594,81,0.6018,0.7055
600,22,0.2672,0.375,45,0.7927,0.8104
600,23,0.2812,0.3656,45,0.5925,0.7783
600,24,0.3531,0.5906,21,0.5499,0.8786
600,25,0.4945,0.7688,15,0.7656,0.8302
600,26,0.2906,0.4875,18,0.4503,0.8902
600,27,0.2719,0.4594,27,0.4527,0.8439
605,0,0.7875,0.9375,6,0.7377,0.8033
605,1,0.7762,0.9469,9,0.7354,0.85
605,2,0.8469,0.8812,9,0.7382,0.7805
605,3,0.6656,0.8812,6,0.8463,0.8875
605,4,0.6281,0.6937,9,0.8891,0.9082
605,5,0.9031,0.9938,2,0.5574,0.8421
605,6,0.8063,0.9281,6,0.7844,0.8209
605,7,0.8656,0.9938,2,0.4551,0.7273
605,8,0.7172,0.9187,6,0.7539,0.8989
605,9,0.6906,0.975,3,0.8145,0.9244
605,10,0.6422,0.9938,2,0.4132,0.8598
605,11,0.7852,0.9,3,0.8035,0.9062
605,12,0.325,0.4125,21,0.744,0.8901
605,13,0.3263,0.6656,15,0.5413,0.8993
605,14,0.7078,0.9187,3,0.8703,0.8943
605,15,0.6031,0.9281,6,0.5309,0.8537
605,16,0.3,0.3656,36,0.7215,0.8227
605,17,0.4828,0.7125,12,0.8532,0.8696
605,18,0.4406,0.6375,15,0.7432,0.8707
605,19,0.4688,0.7312,12,0.8436,0.8605
605,20,0.3375,0.4031,27,0.8243,0.8841
605,21,0.1313,0.1313,129,0.4982,0.536
605,22,0.2719,0.375,45,0.7916,0.8083
605,23,0.2844,0.3844,27,0.6217,0.8629
605,24,0.3375,0.5625,27,0.4962,0.8071
605,25,0.4781,0.6937,15,0.7865,0.8469
605,26,0.2859,0.4781,18,0.4461,0.8922
605,27,0.2578,0.4219,27,0.4529,0.8541
610,0,0.7938,0.9375,6,0.7751,0.819
610,1,0.75,0.9094,5,0.7991,0.8696
610,2,0.8469,0.9,6,0.8238,0.8784
610,3,0.668,0.9281,3,0.8265,0.9348
610,4,0.6344,0.7125,9,0.8748,0.9053
610,5,0.9156,0.9938,2,0.5261,0.8393
610,6,0.8187,0.9563,3,0.7515,0.8846
610,7,0.8625,0.9844,3,0.6073,0.7391
610,8,0.7172,0.9094,3,0.8585,0.8966
610,9,0.6937,0.9563,3,0.8238,0.8765
610,10,0.6445,0.975,3,0.5837,0.8598
610,11,0.7734,0.9281,6,0.7824,0.8615
610,12,0.325,0.4219,45,0.7003,0.8015
610,13,0.345,0.7219,9,0.5443,0.8993
610,14,0.7359,0.9,6,0.8519,0.8778
610,15,0.6125,0.9469,3,0.5815,0.9211
610,16,0.2859,0.375,35,0.7316,0.825
610,17,0.4594,0.675,12,0.8307,0.8846
610,18,0.3797,0.5437,27,0.6446,0.8151
610,19,0.5016,0.7781,9,0.8157,0.8732
610,20,0.3281,0.4125,63,0.6961,0.7273
610,21,0.15,0.1594,129,0.4866,0.5309
610,22,0.2812,0.3937,21,0.8669,0.8918
610,23,0.2719,0.375,36,0.6176,0.82
610,24,0.3438,0.5813,27,0.5157,0.7985
610,25,0.4875,0.675,15,0.8115,0.8558
610,26,0.3,0.4781,18,0.4461,0.8922
610,27,0.2578,0.4313,51,0.3599,0.7198
615,0,0.8156,0.9187,6,0.7998,0.8407
615,1,0.7444,0.8906,6,0.783,0.85
615,2,0.8531,0.9187,3,0.8497,0.8846
615,3,0.6914,0.9375,3,0.778,0.9221
615,4,0.5812,0.675,15,0.7527,0.8673
615,5,0.8969,0.9844,3,0.679,0.8676
615,6,0.8031,0.9375,3,0.8072,0.85
615,7,0.8844,0.9844,3,0.6144,0.7273
615,8,0.7219,0.8906,6,0.8389,0.8636
615,9,0.7031,0.975,3,0.7754,0.8922
615,10,0.6469,0.9844,3,0.5228,0.85
615,11,0.7594,0.9094,6,0.8047,0.8732
615,12,0.3563,0.4594,21,0.7391,0.8786
615,13,0.3488,0.7312,15,0.4947,0.8256
615,14,0.7242,0.8625,6,0.8401,0.8726
615,15,0.6125,0.9563,5,0.4988,0.8537
615,16,0.2531,0.3469,42,0.4534,0.799
615,17,0.4313,0.6562,12,0.851,0.8909
615,18,0.3469,0.4969,45,0.6034,0.7205
615,19,0.5344,0.8531,9,0.7329,0.8085
615,20,0.3234,0.4594,51,0.7198,0.8038
615,21,0.1734,0.1781,75,0.648,0.718
615,22,0.2859,0.4125,39,0.7513,0.7926
615,23,0.2812,0.3844,27,0.6349,0.8629
615,24,0.3281,0.5719,27,0.5329,0.8029
615,25,0.4852,0.7219,12,0.7585,0.8652
615,26,0.2719,0.4219,27,0.427,0.8541
615,27,0.3047,0.4969,48,0.3509,0.7019
620,0,0.8187,0.9375,6,0.7593,0.8279
620,1,0.7406,0.8906,6,0.7767,0.8364
620,2,0.8563,0.9375,3,0.8366,0.85
620,3,0.6797,0.9563,6,0.7277,0.9326
620,4,0.5875,0.675,15,0.7576,0.8558
620,5,0.8625,0.9375,6,0.7433,0.8421
620,6,0.7719,0.9,6,0.789,0.8125
620,7,0.8688,0.9938,2,0.5227,0.8407
620,8,0.7195,0.8906,3,0.8609,0.9143
620,9,0.6906,0.9656,3,0.8108,0.8563
620,10,0.6422,0.9844,3,0.5194,0.8846
620,11,0.75,0.9187,6,0.7924,0.8916
620,12,0.3594,0.4594,18,0.7821,0.896
620,13,0.3412,0.7312,9,0.5387,0.8953
620,14,0.7219,0.8625,5,0.842,0.8864
620,15,0.6094,0.9281,6,0.5226,0.8286
620,16,0.2344,0.3094,42,0.4589,0.81
620,17,0.4219,0.6562,14,0.8671,0.8727
620,18,0.3797,0.5344,45,0.5829,0.698
620,19,0.5531,0.8625,6,0.8326,0.8636
620,20,0.3094,0.4219,45,0.7665,0.8249
620,21,0.1594,0.1781,78,0.6357,0.7164
620,22,0.2859,0.4031,51,0.7481,0.7632
620,23,0.2906,0.4031,33,0.552,0.8272
620,24,0.3344,0.5813,21,0.54,0.8433
620,25,0.4852,0.7125,12,0.774,0.8696
620,26,0.2437,0.375,39,0.4131,0.805
620,27,0.3141,0.4969,39,0.3789,0.7578
625,0,0.7719,0.8906,8,0.7387,0.84
625,1,0.7256,0.8719,6,0.8134,0.8625
625,2,0.8719,0.9375,3,0.8086,0.9221
625,3,0.6727,0.9375,5,0.8045,0.9082
625,4,0.5719,0.6656,9,0.8018,0.9159
625,5,0.8906,0.9844,3,0.6934,0.8676
625,6,0.7875,0.9094,3,0.8012,0.8966
625,7,0.875,0.975,3,0.7635,0.8421
625,8,0.7172,0.8906,3,0.8341,0.9143
625,9,0.6875,0.9469,3,0.8406,0.8816
625,10,0.6352,0.9563,5,0.5939,0.8723
625,11,0.7383,0.9469,3,0.8614,0.925
625,12,0.3531,0.4688,21,0.8036,0.8765
625,13,0.3488,0.75,9,0.5388,0.8875
625,14,0.7195,0.8438,6,0.8589,0.9032
625,15,0.6219,0.9563,3,0.5327,0.8125
625,16,0.225,0.3094,30,0.6103,0.8643
625,17,0.4125,0.6281,12,0.8795,0.8992
625,18,0.3656,0.5062,45,0.6459,0.7152
625,19,0.5016,0.7875,8,0.8276,0.8824
625,20,0.2953,0.3937,27,0.8487,0.8608
625,21,0.1641,0.1875,72,0.6324,0.7231
625,22,0.2906,0.4313,36,0.7853,0.8022
625,23,0.275,0.4031,57,0.4961,0.7016
625,24,0.3062,0.5531,53,0.4557,0.7379
625,25,0.4781,0.7125,15,0.7681,0.837
625,26,0.2672,0.4125,42,0.3883,0.7766
625,27,0.2859,0.4781,30,0.4257,0.8204
630,0,0.7875,0.9469,6,0.7457,0.8868
630,1,0.7669,0.9375,3,0.8076,0.8953
630,2,0.8844,0.9187,6,0.8005,0.8393
630,3,0.6633,0.9656,5,0.7564,0.8515
630,4,0.6156,0.7031,14,0.7919,0.8526
630,5,0.9062,0.9469,6,0.7257,0.8302
630,6,0.8187,0.9469,3,0.7721,0.8235
630,7,0.8844,0.975,3,0.708,0.7717
630,8,0.7336,0.9563,3,0.7713,0.8085
630,9,0.6688,0.9187,3,0.8528,0.8846
630,10,0.6328,0.9656,6,0.5395,0.8614
630,11,0.757,0.9469,3,0.8456,0.9032
630,12,0.375,0.5156,24,0.7586,0.8452
630,13,0.3544,0.7594,12,0.5442,0.8744
630,14,0.7242,0.8344,6,0.8475,0.8868
630,15,0.625,0.9656,6,0.4223,0.8125
630,16,0.2391,0.3187,39,0.6763,0.8211
630,17,0.4734,0.6562,12,0.886,0.8909
630,18,0.3844,0.5344,33,0.7546,0.7785
630,19,0.4828,0.75,8,0.8365,0.9
630,20,0.2766,0.3656,36,0.8306,0.8385
630,21,0.1688,0.1875,84,0.5793,0.6769
630,22,0.2859,0.4219,27,0.8278,0.8541
630,23,0.2687,0.3937,39,0.5585,0.799
630,24,0.2812,0.4969,50,0.3902,0.6894
630,25,0.4875,0.75,15,0.7967,0.8443
630,26,0.2812,0.4313,45,0.3764,0.7527
630,27,0.2719,0.4406,21,0.4518,0.8827
635,0,0.7969,0.9844,3,0.6624,0.7983
635,1,0.7913,0.9281,6,0.7684,0.8475
635,2,0.9094,0.9187,3,0.8275,0.8846
635,3,0.6492,0.9844,3,0.7141,0.8868
635,4,0.6375,0.75,9,0.7772,0.9022
635,5,0.9281,0.9844,3,0.621,0.7358
635,6,0.8375,0.9563,3,0.7278,0.7857
635,7,0.8688,0.9844,3,0.6476,0.7857
635,8,0.7312,0.9844,3,0.7004,0.8983
635,9,0.6781,0.9187,3,0.8784,0.8846
635,10,0.6398,0.9563,3,0.6374,0.9268
635,11,0.7477,0.8812,6,0.8531,0.8983
635,12,0.3625,0.4781,21,0.6905,0.8807
635,13,0.3431,0.75,12,0.5584,0.872
635,14,0.7266,0.8531,6,0.8297,0.9077
635,15,0.6156,0.9469,6,0.4331,0.8286
635,16,0.3,0.4031,30,0.7639,0.8429
635,17,0.5484,0.7406,9,0.8438,0.8916
635,18,0.4266,0.5813,33,0.7224,0.7537
635,19,0.4594,0.7031,15,0.8075,0.8421
635,20,0.2719,0.3656,45,0.7998,0.8213
635,21,0.1453,0.1781,72,0.5832,0.7262
635,22,0.2719,0.4125,33,0.8259,0.8273
635,23,0.2875,0.4031,39,0.6028,0.7958
635,24,0.3094,0.5531,50,0.3974,0.6503
635,25,0.4594,0.6656,15,0.7662,0.8598
635,26,0.2625,0.4125,45,0.3962,0.7606
635,27,0.2672,0.4313,38,0.4061,0.7912
640,0,0.8156,0.975,6,0.6358,0.831
640,1,0.8156,0.9469,3,0.8421,0.8916
640,2,0.9,0.9656,5,0.7313,0.8286
640,3,0.6352,0.9375,6,0.8192,0.877
640,4,0.6437,0.7594,6,0.7994,0.9277
640,5,0.9313,0.9656,3,0.6524,0.7273
640,6,0.8281,0.9375,6,0.7238,0.7714
640,7,0.8594,0.9844,3,0.6559,0.8125
640,8,0.7242,0.9844,3,0.7163,0.9189
640,9,0.6844,0.9281,6,0.7965,0.8515
640,10,0.6398,0.9844,3,0.5205,0.8868
640,11,0.7547,0.8906,3,0.8623,0.9143
640,12,0.3625,0.4781,21,0.6697,0.8743
640,13,0.3525,0.7688,12,0.548,0.8378
640,14,0.7617,0.8906,6,0.806,0.9027
640,15,0.625,0.975,3,0.456,0.7429
640,16,0.3516,0.4875,30,0.7472,0.8171
640,17,0.6141,0.8344,8,0.8472,0.8491
640,18,0.4313,0.5625,30,0.7388,0.7857
640,19,0.4359,0.6656,12,0.8258,0.8879
640,20,0.2578,0.3656,45,0.8028,0.8272
640,21,0.1453,0.1781,75,0.5141,0.7148
640,22,0.2719,0.4313,54,0.7566,0.8099
640,23,0.3125,0.4219,30,0.6485,0.876
640,24,0.3438,0.5813,42,0.479,0.7654
640,25,0.4805,0.675,15,0.7854,0.8558
640,26,0.2812,0.45,20,0.459,0.8864
640,27,0.2766,0.4406,24,0.433,0.8659
645,0,0.8406,0.9938,2,0.5429,0.9077
645,1,0.8381,0.9844,3,0.7031,0.88
645,2,0.9125,0.9469,5,0.7695,0.8537
645,3,0.6539,0.9094,6,0.799,0.8989
645,4,0.625,0.7406,9,0.8225,0.9022
645,5,0.9313,0.9656,3,0.7238,0.7857
645,6,0.8125,0.9469,3,0.8532,0.8812
645,7,0.8781,0.9844,3,0.6673,0.8163
645,8,0.7195,0.9656,6,0.657,0.8615
645,9,0.6594,0.9,6,0.836,0.8865
645,10,0.6234,0.975,3,0.5761,0.9118
645,11,0.7594,0.9094,6,0.7876,0.8732
645,12,0.3531,0.4781,27,0.6758,0.8383
645,13,0.3356,0.7312,12,0.567,0.872
645,14,0.743,0.9375,3,0.8649,0.9227
645,15,0.6094,0.9563,3,0.5498,0.8636
645,16,0.3609,0.4969,33,0.6213,0.795
645,17,0.6281,0.8156,8,0.8484,0.8644
645,18,0.4641,0.6281,18,0.8306,0.8487
645,19,0.4031,0.6,18,0.8116,0.8594
645,20,0.2156,0.2906,51,0.7487,0.8145
645,21,0.1266,0.15,114,0.5082,0.5809
645,22,0.2625,0.3844,57,0.7481,0.7855
645,23,0.3188,0.3844,27,0.6799,0.8811
645,24,0.3656,0.6281,39,0.4765,0.7572
645,25,0.4758,0.6844,20,0.7802,0.8235
645,26,0.3047,0.4875,20,0.4497,0.878
645,27,0.2578,0.4125,45,0.3855,0.7606
650,0,0.8438,0.9938,2,0.5346,0.9155
650,1,0.8381,0.975,3,0.779,0.8605
650,2,0.8937,0.9375,6,0.8019,0.8636
650,3,0.6469,0.9375,6,0.7852,0.8776
650,4,0.6156,0.7125,9,0.8708,0.9022
650,5,0.9344,0.9844,3,0.6098,0.7273
650,6,0.8031,0.9469,3,0.8644,0.8961
650,7,0.8469,0.9938,2,0.4943,0.7931
650,8,0.7336,0.9938,2,0.5817,0.8929
650,9,0.6562,0.8906,6,0.8464,0.8659
650,10,0.6188,0.975,3,0.5789,0.9155
650,11,0.7734,0.8906,3,0.8762,0.9143
650,12,0.3687,0.5156,33,0.6298,0.7871
650,13,0.3525,0.7688,12,0.5596,0.9226
650,14,0.7617,0.9094,6,0.8131,0.9189
650,15,0.625,0.975,3,0.5131,0.9143
650,16,0.4031,0.6,18,0.66,0.8594
650,17,0.675,0.8719,6,0.8819,0.9102
650,18,0.4688,0.6188,18,0.6441,0.8525
650,19,0.375,0.5625,18,0.8146,0.8714
650,20,0.2063,0.2906,72,0.6869,0.7438
650,21,0.1359,0.1688,108,0.4416,0.594
650,22,0.2812,0.4125,42,0.7798,0.7831
650,23,0.325,0.4125,33,0.7125,0.8435
650,24,0.3562,0.6469,30,0.5037,0.7766
650,25,0.4664,0.6281,15,0.771,0.8739
650,26,0.3,0.4781,15,0.4658,0.9102
650,27,0.2344,0.3937,30,0.4227,0.8454
655,0,0.825,0.9469,6,0.7941,0.8983
655,1,0.8475,0.9656,3,0.7991,0.8598
655,2,0.8937,0.9187,6,0.76,0.8537
655,3,0.6586,0.9656,3,0.7542,0.8043
655,4,0.6219,0.7219,9,0.8836,0.8994
655,5,0.95,0.9938,2,0.4016,0.8049
655,6,0.8094,0.9187,6,0.8101,0.8393
655,7,0.8688,0.9844,3,0.6091,0.7273
655,8,0.75,0.9656,3,0.7279,0.8302
655,9,0.6406,0.8625,6,0.865,0.8865
655,10,0.6328,0.9563,6,0.5252,0.8235
655,11,0.7734,0.8906,3,0.8783,0.9143
655,12,0.3781,0.5344,27,0.6222,0.8188
655,13,0.3656,0.7781,6,0.5589,0.9155
655,14,0.7617,0.8906,6,0.8451,0.9027
655,15,0.6188,0.9563,3,0.4952,0.9143
655,16,0.3984,0.6094,18,0.6645,0.856
655,17,0.7031,0.8625,8,0.8372,0.8562
655,18,0.4688,0.5906,15,0.7992,0.8855
655,19,0.3469,0.5156,21,0.7612,0.8645
655,20,0.1875,0.2719,84,0.667,0.7073
655,21,0.1359,0.1688,111,0.5161,0.5827
655,22,0.2812,0.4031,45,0.7725,0.7807
655,23,0.3094,0.3937,30,0.7246,0.8745
655,24,0.3375,0.5625,35,0.466,0.75
655,25,0.4594,0.6281,21,0.7658,0.8278
655,26,0.3141,0.4875,24,0.4268,0.8537
655,27,0.2391,0.3937,33,0.4149,0.8299
660,0,0.8312,0.9844,3,0.7253,0.9155
660,1,0.8325,0.9656,3,0.8149,0.8909
660,2,0.8969,0.9187,3,0.8431,0.8966
660,3,0.6633,0.9656,3,0.7683,0.9362
660,4,0.6156,0.7406,12,0.8663,0.8782
660,5,0.9562,0.9938,2,0.4792,0.8125
660,6,0.8281,0.9375,5,0.802,0.9153
660,7,0.875,0.9844,3,0.6658,0.85
660,8,0.7664,0.9563,3,0.8051,0.8929
660,9,0.6219,0.8156,9,0.8756,0.8994
660,10,0.6539,0.975,6,0.4569,0.7973
660,11,0.7922,0.9563,3,0.8283,0.8868
660,12,0.3844,0.5437,27,0.6392,0.8151
660,13,0.3731,0.825,9,0.4996,0.8393
660,14,0.7688,0.8906,6,0.8173,0.8846
660,15,0.6125,0.9187,3,0.5592,0.8846
660,16,0.4172,0.6,18,0.6501,0.8594
660,17,0.6562,0.8063,9,0.7945,0.8548
660,18,0.4828,0.6,15,0.8084,0.8828
660,19,0.3563,0.5625,30,0.7881,0.7904
660,20,0.1969,0.2531,45,0.7487,0.8364
660,21,0.1453,0.1781,105,0.5697,0.6008
660,22,0.3047,0.4406,51,0.7335,0.7519
660,23,0.3156,0.3937,39,0.6832,0.799
660,24,0.3594,0.5906,21,0.5354,0.8397
660,25,0.4875,0.6562,27,0.7846,0.865
660,26,0.3,0.4875,33,0.41,0.7988
660,27,0.2672,0.4313,57,0.3434,0.6868
665,0,0.8281,0.9938,2,0.5682,0.8605
665,1,0.8081,0.9375,3,0.7922,0.8846
665,2,0.9188,0.9375,3,0.8303,0.9062
665,3,0.6844,0.9469,3,0.8426,0.8864
665,4,0.6656,0.8063,9,0.8499,0.8676
665,5,0.9688,0.9938,2,0.3797,0.7391
665,6,0.85,0.9656,3,0.8166,0.8831
665,7,0.8906,0.9938,2,0.4469,0.7158
665,8,0.7641,0.9375,3,0.8263,0.8868
665,9,0.6281,0.825,6,0.8392,0.8929
665,10,0.6375,0.9656,3,0.5884,0.8989
665,11,0.7805,0.9469,3,0.845,0.8816
665,12,0.3906,0.5719,30,0.6459,0.8216
665,13,0.3712,0.7875,6,0.5243,0.9118
665,14,0.757,0.8812,3,0.8671,0.9211
665,15,0.5969,0.9,3,0.6091,0.9211
665,16,0.4172,0.5531,21,0.6287,0.8531
665,17,0.6328,0.7688,12,0.863,0.8882
665,18,0.5297,0.6656,15,0.8294,0.8598
665,19,0.3281,0.5156,30,0.665,0.8065
665,20,0.2016,0.2625,51,0.7357,0.8145
665,21,0.1453,0.1688,90,0.6425,0.6797
665,22,0.2766,0.4031,54,0.6656,0.7173
665,23,0.3312,0.4313,21,0.6934,0.8846
665,24,0.3625,0.6,24,0.5104,0.8125
665,25,0.4734,0.6469,30,0.7763,0.8469
665,26,0.2906,0.4781,24,0.4386,0.8563
665,27,0.2625,0.4219,57,0.3459,0.6919
670,0,0.8406,0.9938,2,0.577,0.9118
670,1,0.7969,0.9469,3,0.8565,0.8909
670,2,0.9,0.9187,3,0.8473,0.8846
670,3,0.6937,0.9563,3,0.7902,0.9032
670,4,0.6844,0.8156,9,0.8539,0.8676
670,5,0.9406,0.975,3,0.7464,0.8286
670,6,0.8406,0.9656,3,0.833,0.9082
670,7,0.8906,0.9938,2,0.4364,0.6842
670,8,0.757,0.9656,3,0.8097,0.88
670,9,0.6375,0.8438,6,0.844,0.8846
670,10,0.6281,0.975,3,0.5404,0.7921
670,11,0.7664,0.9,6,0.8135,0.8868
670,12,0.3906,0.5906,21,0.6668,0.8397
670,13,0.3844,0.8531,6,0.5399,0.8723
670,14,0.7711,0.9,3,0.8388,0.9318
670,15,0.6156,0.9469,3,0.5602,0.8571
670,16,0.3937,0.5156,21,0.6383,0.8645
670,17,0.5719,0.7219,9,0.9008,0.9027
670,18,0.5344,0.7031,12,0.826,0.8737
670,19,0.3375,0.525,27,0.7292,0.8224
670,20,0.225,0.2906,42,0.6973,0.8439
670,21,0.15,0.1781,90,0.6402,0.6797
670,22,0.2766,0.4031,48,0.731,0.7487
670,23,0.3156,0.4125,21,0.6353,0.8883
670,24,0.3562,0.5906,24,0.5134,0.8168
670,25,0.4711,0.6562,27,0.7849,0.8507
670,26,0.2672,0.45,51,0.3756,0.7102
670,27,0.2719,0.4313,48,0.3681,0.7363
675,0,0.8344,0.9844,3,0.6701,0.8442
675,1,0.7931,0.9844,3,0.7315,0.8916
675,2,0.8781,0.9,3,0.8904,0.9318
675,3,0.6914,0.9469,3,0.8145,0.9077
675,4,0.6656,0.7594,9,0.8809,0.8875
675,5,0.9562,0.9844,3,0.6405,0.8966
675,6,0.8312,0.9375,3,0.8448,0.88
675,7,0.9094,0.9938,2,0.2731,0.8193
675,8,0.7383,0.9656,3,0.7674,0.8548
675,9,0.6406,0.8531,6,0.8567,0.8994
675,10,0.6117,0.9563,3,0.607,0.8784
675,11,0.7664,0.9094,3,0.8819,0.94
675,12,0.3844,0.5719,30,0.6502,0.8235
675,13,0.3788,0.8438,9,0.5222,0.8477
675,14,0.7664,0.9187,3,0.877,0.9434
675,15,0.5938,0.9281,3,0.5699,0.8696
675,16,0.4313,0.5813,12,0.7922,0.9104
675,17,0.5859,0.7781,9,0.8516,0.8732
675,18,0.5531,0.7219,12,0.8184,0.8652
675,19,0.3609,0.5625,39,0.7603,0.7993
675,20,0.2062,0.2625,74,0.6288,0.7279
675,21,0.15,0.1781,57,0.6818,0.7972
675,22,0.2812,0.4031,30,0.7598,0.8429
675,23,0.3156,0.4031,24,0.6419,0.8743
675,24,0.35,0.6094,24,0.5257,0.808
675,25,0.4523,0.6562,18,0.808,0.8741
675,26,0.2625,0.4313,48,0.3836,0.7363
675,27,0.2719,0.4219,39,0.3946,0.7892
680,0,0.8469,0.9938,2,0.5749,0.8676
680,1,0.8025,0.9844,3,0.743,0.9022
680,2,0.8688,0.9469,6,0.7914,0.8723
680,3,0.6961,0.9656,3,0.7481,0.9077
680,4,0.6469,0.75,12,0.8302,0.8765
680,5,0.9531,0.9844,3,0.6132,0.7857
680,6,0.8594,0.9469,6,0.7828,0.8636
680,7,0.9031,0.9938,2,0.4085,0.8256
680,8,0.7453,0.9656,3,0.8067,0.8723
680,9,0.6469,0.8719,6,0.8574,0.8598
680,10,0.6188,0.9844,3,0.519,0.8784
680,11,0.7711,0.9187,3,0.874,0.8861
680,12,0.3813,0.5813,15,0.6826,0.8881
680,13,0.3844,0.8625,9,0.5166,0.8389
680,14,0.7805,0.9281,3,0.8456,0.8696
680,15,0.5969,0.9469,6,0.4924,0.8302
680,16,0.3937,0.5437,15,0.7007,0.8973
680,17,0.6094,0.7875,6,0.857,0.9118
680,18,0.5344,0.6844,30,0.7373,0.7716
680,19,0.375,0.5531,30,0.8192,0.8482
680,20,0.1828,0.2344,131,0.495,0.5288
680,21,0.1406,0.1594,54,0.7422,0.8078
680,22,0.2719,0.3844,42,0.7205,0.7868
680,23,0.3312,0.4313,27,0.6374,0.8546
680,24,0.3719,0.6281,27,0.5092,0.7731
680,25,0.443,0.6094,21,0.78,0.85
680,26,0.2719,0.4313,45,0.3764,0.7527
680,27,0.2625,0.4125,39,0.4016,0.7926
685,0,0.8312,0.9844,3,0.7294,0.9118
685,1,0.7875,0.9844,3,0.7308,0.8696
685,2,0.8719,0.9656,3,0.7847,0.8302
685,3,0.6797,0.9281,5,0.8036,0.9277
685,4,0.6469,0.7875,9,0.8644,0.8786
685,5,0.9313,0.9656,5,0.6832,0.8125
685,6,0.8156,0.9469,3,0.842,0.8537
685,7,0.8812,0.9938,2,0.4647,0.7692
685,8,0.743,0.9563,3,0.8302,0.8723
685,9,0.6375,0.8906,6,0.8475,0.8966
685,10,0.6281,0.9844,3,0.49,0.7907
685,11,0.7758,0.9,6,0.8364,0.8743
685,12,0.3844,0.6,15,0.6819,0.8828
685,13,0.3919,0.8719,9,0.5256,0.8951
685,14,0.7523,0.9094,3,0.8907,0.8966
685,15,0.6031,0.9656,3,0.538,0.8868
685,16,0.3656,0.5062,18,0.6648,0.8861
685,17,0.5766,0.7594,9,0.8797,0.8831
685,18,0.5203,0.6844,12,0.8387,0.8812
685,19,0.3609,0.5437,27,0.8049,0.8151
685,20,0.1922,0.2437,75,0.6777,0.7273
685,21,0.15,0.1688,57,0.7339,0.795
685,22,0.2672,0.3656,33,0.7777,0.8374
685,23,0.3,0.4125,27,0.6184,0.8564
685,24,0.3281,0.525,36,0.4741,0.7632
685,25,0.4406,0.6188,21,0.8255,0.8624
685,26,0.2672,0.4219,27,0.427,0.8541
685,27,0.2672,0.4406,48,0.3814,0.7318
690,0,0.8344,0.9656,6,0.7393,0.8983
690,1,0.7987,0.9563,3,0.8217,0.9182
690,2,0.8531,0.9563,3,0.8506,0.8929
690,3,0.6891,0.9656,3,0.7936,0.8875
690,4,0.6656,0.7688,9,0.8739,0.9013
690,5,0.9188,0.9563,6,0.6617,0.8636
690,6,0.825,0.9187,6,0.7748,0.8364
690,7,0.8781,0.9938,2,0.4212,0.8636
690,8,0.7711,0.9469,3,0.7804,0.8235
690,9,0.6406,0.9,12,0.7483,0.8992
690,10,0.6328,0.9656,3,0.5937,0.8784
690,11,0.7547,0.8812,6,0.8577,0.88
690,12,0.375,0.5531,20,0.6774,0.8601
690,13,0.3975,0.8812,15,0.4926,0.8973
690,14,0.7523,0.8812,3,0.8596,0.9211
690,15,0.5875,0.9563,3,0.5645,0.9077
690,16,0.3609,0.4969,27,0.777,0.8323
690,17,0.5719,0.7312,9,0.8918,0.8953
690,18,0.5109,0.6937,21,0.7463,0.7857
690,19,0.3844,0.6,27,0.793,0.797
690,20,0.225,0.3094,75,0.6776,0.6945
690,21,0.1453,0.15,60,0.6703,0.7818
690,22,0.2578,0.3469,36,0.839,0.8647
690,23,0.3,0.4219,33,0.6063,0.8216
690,24,0.3344,0.5156,27,0.5367,0.8258
690,25,0.4336,0.6094,21,0.8247,0.8591
690,26,0.2672,0.4313,27,0.4258,0.8516
690,27,0.2625,0.4313,36,0.4166,0.8022
695,0,0.8031,0.975,3,0.7873,0.8732
695,1,0.7556,0.9094,6,0.8524,0.8879
695,2,0.8375,0.9281,3,0.8538,0.9032
695,3,0.6773,0.9656,3,0.7825,0.9053
695,4,0.6406,0.7875,14,0.8424,0.8882
695,5,0.9219,0.9563,5,0.6951,0.7955
695,6,0.8344,0.9563,3,0.8169,0.8364
695,7,0.8688,0.9938,2,0.4246,0.8739
695,8,0.7594,0.9375,3,0.8306,0.85
695,9,0.6594,0.9281,6,0.8341,0.9204
695,10,0.6469,0.9563,6,0.5919,0.9032
